Segment_ID,DateTime,Segment_VAD_Emotion
88,2022-06-07 22:40:20+00:00,"{""valence"": 0.6138761904761905, ""arousal"": 0.47448412698412695, ""dominance"": 0.5556977777777778, ""emotion"": [0.07396825396825396, 0.05174603174603174, 0.08888888888888889, 0.12063492063492064, 0.06888888888888887, 0.04666666666666666, 0.05999999999999999, 0.04666666666666666]}"
89,2022-06-08 15:52:46+00:00,"{""valence"": 0.59779, ""arousal"": 0.48530269841269846, ""dominance"": 0.5201342222222223, ""emotion"": [0.048095238095238094, 0.06476190476190476, 0.04038095238095238, 0.04466666666666667, 0.023714285714285716, 0.011428571428571429, 0.027999999999999997, 0.015714285714285715]}"
90,2022-06-11 04:00:22+00:00,"{""valence"": 0.46476218487394955, ""arousal"": 0.5553204481792716, ""dominance"": 0.4897018207282913, ""emotion"": [0.21190476190476187, 0.19173669467787113, 0.04411764705882353, 0.06372549019607843, 0.0, 0.13585434173669467, 0.014705882352941176, 0.20014005602240895]}"
91,2022-06-13 04:15:12+00:00,"{""valence"": 0.5888254435107375, ""arousal"": 0.5048591269841269, ""dominance"": 0.5439533846872083, ""emotion"": [0.021241830065359478, 0.0773576097105509, 0.06568627450980392, 0.0773576097105509, 0.020168067226890758, 0.04140989729225023, 0.07605042016806723, 0.018300653594771243]}"
92,2022-06-14 23:13:59+00:00,"{""valence"": 0.5389802669552671, ""arousal"": 0.5149764610389611, ""dominance"": 0.5238859126984127, ""emotion"": [0.08571428571428572, 0.07177128427128428, 0.04217171717171717, 0.038311688311688304, 0.031998556998557, 0.06464646464646463, 0.02803030303030303, 0.07113997113997113]}"
93,2022-06-16 20:38:00+00:00,"{""valence"": 0.6310155952380951, ""arousal"": 0.47113855158730156, ""dominance"": 0.586204861111111, ""emotion"": [0.04444444444444444, 0.03611111111111111, 0.0939484126984127, 0.07579365079365079, 0.01388888888888889, 0.09166666666666666, 0.04722222222222222, 0.016666666666666666]}"
94,2022-06-18 03:07:32+00:00,"{""valence"": 0.4978676065162907, ""arousal"": 0.530325814536341, ""dominance"": 0.5234230576441103, ""emotion"": [0.09649122807017543, 0.043859649122807015, 0.03026315789473684, 0.07161654135338345, 0.006578947368421052, 0.05043859649122807, 0.017105263157894738, 0.03464912280701754]}"
95,2022-06-21 17:46:18+00:00,"{""valence"": 0.5349716269841269, ""arousal"": 0.5258412698412698, ""dominance"": 0.5041977733686067, ""emotion"": [0.1556216931216931, 0.07281746031746032, 0.043871252204585535, 0.04109347442680776, 0.02976190476190476, 0.04265873015873015, 0.015873015873015872, 0.09821428571428571]}"
96,2022-06-22 18:23:43+00:00,"{""valence"": 0.5832086805555554, ""arousal"": 0.48374774305555557, ""dominance"": 0.5258609375, ""emotion"": [0.04774305555555555, 0.07899305555555555, 0.08871527777777778, 0.0671875, 0.06197916666666667, 0.0359375, 0.028125, 0.03819444444444445]}"
97,2022-06-24 03:21:28+00:00,"{""valence"": 0.49295056998557013, ""arousal"": 0.5628333766233767, ""dominance"": 0.566396645021645, ""emotion"": [0.21502886002886004, 0.15947330447330446, 0.07619047619047618, 0.06439393939393939, 0.06388888888888888, 0.041666666666666664, 0.058333333333333334, 0.08106060606060606]}"
98,2022-06-25 00:04:57+00:00,"{""valence"": 0.49965367063492055, ""arousal"": 0.525779613095238, ""dominance"": 0.5320704861111112, ""emotion"": [0.16857638888888887, 0.12958829365079363, 0.06840277777777778, 0.025669642857142856, 0.0, 0.09312996031746032, 0.0326140873015873, 0.11257440476190475]}"
99,2022-06-25 22:12:43+00:00,"{""valence"": 0.5681869047619048, ""arousal"": 0.48916622023809536, ""dominance"": 0.5548159226190476, ""emotion"": [0.075, 0.10997023809523808, 0.0875, 0.1375, 0.07767857142857143, 0.09895833333333333, 0.08333333333333333, 0.03705357142857143]}"
100,2022-06-27 13:24:56+00:00,"{""valence"": 0.5547532051282051, ""arousal"": 0.5337326923076924, ""dominance"": 0.5680786324786324, ""emotion"": [0.1358974358974359, 0.15149572649572648, 0.04807692307692308, 0.08376068376068375, 0.04038461538461539, 0.06239316239316239, 0.027777777777777776, 0.06303418803418803]}"
101,2022-06-28 20:35:22+00:00,"{""valence"": 0.5714481398809523, ""arousal"": 0.5326807291666666, ""dominance"": 0.6042955357142857, ""emotion"": [0.09635416666666666, 0.0984375, 0.048958333333333326, 0.040178571428571425, 0.09226190476190477, 0.0896577380952381, 0.015625, 0.08072916666666666]}"
102,2022-06-30 00:12:41+00:00,"{""valence"": 0.49318973214285705, ""arousal"": 0.5395396825396825, ""dominance"": 0.5059500248015874, ""emotion"": [0.1324404761904762, 0.13678075396825395, 0.09809027777777778, 0.09809027777777778, 0.03645833333333333, 0.0896577380952381, 0.09027777777777778, 0.11941964285714285]}"
103,2022-07-01 18:12:39+00:00,"{""valence"": 0.5658801378446116, ""arousal"": 0.47206058897243114, ""dominance"": 0.494390350877193, ""emotion"": [0.046992481203007516, 0.055451127819548876, 0.0474937343358396, 0.03696741854636591, 0.01804511278195489, 0.04824561403508772, 0.013157894736842105, 0.039473684210526314]}"
104,2022-07-03 05:21:19+00:00,"{""valence"": 0.5970325837742505, ""arousal"": 0.48176139770723103, ""dominance"": 0.5043138668430336, ""emotion"": [0.08309082892416225, 0.0960537918871252, 0.06296296296296296, 0.05555555555555555, 0.014814814814814815, 0.03888888888888889, 0.049999999999999996, 0.005555555555555556]}"
105,2022-07-05 14:14:47+00:00,"{""valence"": 0.6027467787114845, ""arousal"": 0.49258837535014, ""dominance"": 0.5513862044817929, ""emotion"": [0.0196078431372549, 0.08438375350140057, 0.053921568627450976, 0.05742296918767507, 0.03137254901960784, 0.03676470588235294, 0.00980392156862745, 0.014705882352941176]}"
106,2022-07-06 22:22:32+00:00,"{""valence"": 0.5653223622782446, ""arousal"": 0.49957166199813263, ""dominance"": 0.5111687675070028, ""emotion"": [0.11274509803921567, 0.1323529411764706, 0.058823529411764705, 0.11437908496732026, 0.06862745098039215, 0.09313725490196079, 0.0588235294117647, 0.034313725490196074]}"
107,2022-07-08 04:46:58+00:00,"{""valence"": 0.6234675925925928, ""arousal"": 0.4777555555555555, ""dominance"": 0.5497416666666666, ""emotion"": [0.011111111111111112, 0.04351851851851852, 0.11574074074074073, 0.0685185185185185, 0.11574074074074073, 0.018518518518518517, 0.07870370370370369, 0.013888888888888888]}"
108,2022-07-09 16:54:06+00:00,"{""valence"": 0.6074239926739926, ""arousal"": 0.4572303113553114, ""dominance"": 0.5336528388278388, ""emotion"": [0.03021978021978022, 0.06776556776556776, 0.07087912087912088, 0.03241758241758241, 0.007692307692307693, 0.03571428571428571, 0.05164835164835165, 0.0260989010989011]}"
109,2022-07-12 23:04:08+00:00,"{""valence"": 0.5546288548752835, ""arousal"": 0.5423643424036281, ""dominance"": 0.5398658730158729, ""emotion"": [0.11785714285714285, 0.13174603174603175, 0.03333333333333333, 0.12074829931972789, 0.05238095238095238, 0.14126984126984127, 0.044104308390022676, 0.1123015873015873]}"
110,2022-07-15 11:37:50+00:00,"{""valence"": 0.5760903679653679, ""arousal"": 0.4813268398268397, ""dominance"": 0.5149637445887445, ""emotion"": [0.09090909090909091, 0.06818181818181818, 0.058712121212121215, 0.16287878787878787, 0.03409090909090909, 0.05113636363636364, 0.04437229437229437, 0.022727272727272728]}"
111,2022-07-18 07:48:12+00:00,"{""valence"": 0.6053935645272602, ""arousal"": 0.5095082298136646, ""dominance"": 0.5498702898550724, ""emotion"": [0.04009661835748792, 0.061473429951690826, 0.10253623188405797, 0.04106280193236715, 0.04106280193236715, 0.06280193236714976, 0.04251207729468599, 0.014492753623188404]}"
112,2022-07-20 04:08:17+00:00,"{""valence"": 0.5681268907563025, ""arousal"": 0.5117134453781513, ""dominance"": 0.5566607843137255, ""emotion"": [0.06722689075630252, 0.08543417366946779, 0.08235294117647059, 0.11274509803921567, 0.024509803921568624, 0.037815126050420166, 0.09019607843137255, 0.0392156862745098]}"
113,2022-07-21 18:14:02+00:00,"{""valence"": 0.5731867424242425, ""arousal"": 0.4858255411255412, ""dominance"": 0.5612874458874457, ""emotion"": [0.0787878787878788, 0.09323593073593073, 0.04437229437229437, 0.0715909090909091, 0.0, 0.07727272727272727, 0.009090909090909092, 0.08446969696969697]}"
114,2022-07-22 17:50:51+00:00,"{""valence"": 0.5768487577639752, ""arousal"": 0.4744385093167702, ""dominance"": 0.5023374741200828, ""emotion"": [0.02432712215320911, 0.0572463768115942, 0.07971014492753623, 0.03664596273291925, 0.03043478260869565, 0.022153209109730846, 0.05507246376811594, 0.013457556935817806]}"
115,2022-07-25 01:57:59+00:00,"{""valence"": 0.6065285714285714, ""arousal"": 0.5240083333333333, ""dominance"": 0.5192571428571428, ""emotion"": [0.11785714285714285, 0.08571428571428572, 0.14166666666666666, 0.11785714285714285, 0.04642857142857143, 0.049999999999999996, 0.16547619047619047, 0.08214285714285714]}"
116,2022-07-26 01:06:26+00:00,"{""valence"": 0.5966890625000001, ""arousal"": 0.476059375, ""dominance"": 0.5057171874999999, ""emotion"": [0.03125, 0.035416666666666666, 0.08229166666666667, 0.09999999999999999, 0.13697916666666665, 0.11458333333333333, 0.12395833333333332, 0.0125]}"
117,2022-07-27 02:54:02+00:00,"{""valence"": 0.5993598484848485, ""arousal"": 0.4998131313131314, ""dominance"": 0.5059785353535353, ""emotion"": [0.07133838383838384, 0.11616161616161617, 0.014520202020202018, 0.028409090909090908, 0.07828282828282827, 0.08964646464646464, 0.025883838383838384, 0.09722222222222222]}"
118,2022-07-28 20:04:50+00:00,"{""valence"": 0.629803781512605, ""arousal"": 0.5152143557422969, ""dominance"": 0.5764569327731093, ""emotion"": [0.1330532212885154, 0.05742296918767506, 0.10399159663865545, 0.09523809523809523, 0.08438375350140055, 0.0819327731092437, 0.07457983193277311, 0.029411764705882353]}"
119,2022-07-30 22:13:50+00:00,"{""valence"": 0.640528021978022, ""arousal"": 0.47639368131868126, ""dominance"": 0.5552382783882783, ""emotion"": [0.05128205128205128, 0.02564102564102564, 0.15778388278388278, 0.07307692307692307, 0.015384615384615385, 0.05128205128205128, 0.09871794871794873, 0.038461538461538464]}"
120,2022-08-01 21:41:03+00:00,"{""valence"": 0.5274358024691358, ""arousal"": 0.5015009259259259, ""dominance"": 0.5248753086419753, ""emotion"": [0.11790123456790123, 0.11820987654320987, 0.05123456790123457, 0.0462962962962963, 0.032407407407407406, 0.13487654320987655, 0.02345679012345679, 0.1410493827160494]}"
121,2022-08-04 01:57:37+00:00,"{""valence"": 0.5603253571428571, ""arousal"": 0.48391482142857134, ""dominance"": 0.5328384523809524, ""emotion"": [0.07499999999999998, 0.06458333333333333, 0.12, 0.09333333333333334, 0.09166666666666666, 0.06458333333333333, 0.06833333333333333, 0.125]}"
122,2022-08-05 18:46:54+00:00,"{""valence"": 0.6013351190476192, ""arousal"": 0.45202261904761903, ""dominance"": 0.5599684523809525, ""emotion"": [0.06547619047619048, 0.09226190476190475, 0.21666666666666665, 0.12678571428571428, 0.06547619047619048, 0.0886904761904762, 0.07619047619047618, 0.011904761904761904]}"
123,2022-08-06 23:06:58+00:00,"{""valence"": 0.5979407768157768, ""arousal"": 0.49576731601731605, ""dominance"": 0.5650133778258778, ""emotion"": [0.048280423280423285, 0.03439153439153439, 0.07738095238095238, 0.08068783068783067, 0.07416426166426165, 0.02513227513227513, 0.03571428571428571, 0.023809523809523808]}"
124,2022-08-08 20:05:15+00:00,"{""valence"": 0.5804298245614037, ""arousal"": 0.4604078947368421, ""dominance"": 0.5330438596491228, ""emotion"": [0.030701754385964907, 0.03289473684210526, 0.02412280701754386, 0.02412280701754386, 0.10964912280701752, 0.015350877192982454, 0.006578947368421052, 0.008771929824561403]}"
125,2022-08-09 22:35:38+00:00,"{""valence"": 0.5583235945767194, ""arousal"": 0.48414250992063507, ""dominance"": 0.5090541005291005, ""emotion"": [0.06018518518518518, 0.08604497354497355, 0.03546626984126983, 0.13095238095238096, 0.024470899470899473, 0.07546296296296297, 0.027777777777777776, 0.06018518518518518]}"
126,2022-08-12 13:33:21+00:00,"{""valence"": 0.5707301146384479, ""arousal"": 0.47285864197530864, ""dominance"": 0.5372154320987655, ""emotion"": [0.07614638447971782, 0.06587301587301587, 0.05992063492063493, 0.13037918871252205, 0.006172839506172839, 0.05158730158730158, 0.0748236331569665, 0.0496031746031746]}"
127,2022-08-14 17:10:36+00:00,"{""valence"": 0.6230690476190477, ""arousal"": 0.48833928571428575, ""dominance"": 0.5495720238095239, ""emotion"": [0.1101190476190476, 0.07142857142857142, 0.1238095238095238, 0.1476190476190476, 0.09166666666666666, 0.06249999999999999, 0.12738095238095237, 0.05357142857142856]}"
128,2022-08-15 22:25:37+00:00,"{""valence"": 0.5809129464285715, ""arousal"": 0.5537813988095237, ""dominance"": 0.5520763392857143, ""emotion"": [0.15267857142857144, 0.13392857142857142, 0.03645833333333333, 0.09791666666666667, 0.04895833333333333, 0.07976190476190476, 0.04895833333333333, 0.11101190476190476]}"
129,2022-08-17 18:42:28+00:00,"{""valence"": 0.6440005639097744, ""arousal"": 0.5201619674185463, ""dominance"": 0.5678374686716792, ""emotion"": [0.06315789473684211, 0.021052631578947368, 0.10012531328320802, 0.013157894736842105, 0.047807017543859645, 0.04736842105263158, 0.020676691729323307, 0.010526315789473684]}"
130,2022-08-19 20:07:31+00:00,"{""valence"": 0.6229392857142858, ""arousal"": 0.46029880952380947, ""dominance"": 0.5704303571428572, ""emotion"": [0.07619047619047618, 0.07619047619047618, 0.08095238095238096, 0.13988095238095238, 0.04523809523809524, 0.047619047619047616, 0.03571428571428571, 0.049999999999999996]}"
131,2022-08-20 19:34:11+00:00,"{""valence"": 0.6439905895691611, ""arousal"": 0.47843492063492077, ""dominance"": 0.5747602040816325, ""emotion"": [0.01904761904761905, 0.009523809523809525, 0.18140589569160998, 0.1761904761904762, 0.0401360544217687, 0.03106575963718821, 0.11950113378684807, 0.01746031746031746]}"
132,2022-08-23 20:38:49+00:00,"{""valence"": 0.6164834722222221, ""arousal"": 0.48428597222222225, ""dominance"": 0.5540104166666666, ""emotion"": [0.060694444444444454, 0.04055555555555555, 0.08055555555555557, 0.07708333333333334, 0.058333333333333334, 0.07666666666666666, 0.058333333333333334, 0.07458333333333333]}"
133,2022-08-24 19:53:58+00:00,"{""valence"": 0.6082111904761905, ""arousal"": 0.4331549206349206, ""dominance"": 0.5714985714285714, ""emotion"": [0.027777777777777776, 0.0734126984126984, 0.055, 0.05738095238095238, 0.017857142857142856, 0.07579365079365079, 0.047857142857142855, 0.016666666666666666]}"
134,2022-08-25 22:31:30+00:00,"{""valence"": 0.5849081212121212, ""arousal"": 0.48008245454545445, ""dominance"": 0.5345163030303032, ""emotion"": [0.10666666666666667, 0.06166666666666667, 0.045, 0.04924242424242424, 0.04, 0.056666666666666664, 0.040606060606060604, 0.1]}"
135,2022-08-27 19:03:46+00:00,"{""valence"": 0.5833346560846561, ""arousal"": 0.4777922619047621, ""dominance"": 0.49005522486772485, ""emotion"": [0.13148148148148148, 0.0917989417989418, 0.14503968253968252, 0.053240740740740734, 0.034722222222222224, 0.04583333333333333, 0.0625, 0.05555555555555555]}"
136,2022-08-29 18:33:59+00:00,"{""valence"": 0.563133658008658, ""arousal"": 0.5582483766233768, ""dominance"": 0.5358751082251082, ""emotion"": [0.0974025974025974, 0.08982683982683982, 0.051948051948051945, 0.045454545454545456, 0.0303030303030303, 0.08982683982683982, 0.051948051948051945, 0.0974025974025974]}"
137,2022-09-01 01:42:56+00:00,"{""valence"": 0.5982947047000619, ""arousal"": 0.5215979591836735, ""dominance"": 0.5274122294372294, ""emotion"": [0.12202380952380952, 0.07976190476190477, 0.06020408163265306, 0.07993197278911565, 0.044642857142857144, 0.06547619047619047, 0.10411255411255411, 0.07738095238095237]}"
138,2022-09-02 02:43:16+00:00,"{""valence"": 0.4990752913752914, ""arousal"": 0.5133339743589743, ""dominance"": 0.4806263986013986, ""emotion"": [0.09615384615384616, 0.057692307692307696, 0.03263403263403263, 0.035256410256410256, 0.04924242424242424, 0.16346153846153846, 0.0641025641025641, 0.09615384615384616]}"
139,2022-09-03 19:07:08+00:00,"{""valence"": 0.5874997023809524, ""arousal"": 0.49767470238095246, ""dominance"": 0.5670964285714286, ""emotion"": [0.041666666666666664, 0.16666666666666666, 0.08541666666666665, 0.075, 0.03125, 0.05208333333333333, 0.08333333333333333, 0.0]}"
140,2022-09-05 06:36:29+00:00,"{""valence"": 0.6121184210526314, ""arousal"": 0.5013922305764411, ""dominance"": 0.5723590225563908, ""emotion"": [0.10401002506265664, 0.08646616541353383, 0.07894736842105263, 0.10526315789473684, 0.0, 0.06015037593984962, 0.0, 0.09085213032581453]}"
141,2022-09-07 19:02:02+00:00,"{""valence"": 0.5878951863354037, ""arousal"": 0.48756107660455483, ""dominance"": 0.5519831780538301, ""emotion"": [0.08126293995859213, 0.06055900621118012, 0.023291925465838508, 0.03881987577639751, 0.0, 0.04787784679089027, 0.017080745341614908, 0.03881987577639751]}"
142,2022-09-08 22:54:35+00:00,"{""valence"": 0.6106566137566136, ""arousal"": 0.5271015873015873, ""dominance"": 0.6077775132275132, ""emotion"": [0.14444444444444443, 0.1888888888888889, 0.04100529100529101, 0.09470899470899471, 0.01693121693121693, 0.15555555555555556, 0.07407407407407408, 0.08888888888888888]}"
143,2022-09-10 19:06:11+00:00,"{""valence"": 0.5820417748917748, ""arousal"": 0.47837550505050513, ""dominance"": 0.5200473304473305, ""emotion"": [0.03982683982683983, 0.038311688311688304, 0.050865800865800864, 0.054725829725829726, 0.006493506493506493, 0.053463203463203456, 0.03427128427128427, 0.07543290043290042]}"
144,2022-09-13 15:46:02+00:00,"{""valence"": 0.5480483333333334, ""arousal"": 0.5362741666666666, ""dominance"": 0.5329708333333334, ""emotion"": [0.07166666666666667, 0.09, 0.07416666666666667, 0.07666666666666667, 0.08499999999999999, 0.075, 0.06416666666666668, 0.05333333333333333]}"
145,2022-09-16 18:58:50+00:00,"{""valence"": 0.59193820861678, ""arousal"": 0.46117981859410434, ""dominance"": 0.5385942176870747, ""emotion"": [0.058390022675736966, 0.03458049886621315, 0.025396825396825397, 0.11507936507936509, 0.03219954648526077, 0.07743764172335602, 0.0492063492063492, 0.05442176870748299]}"
146,2022-09-18 04:10:17+00:00,"{""valence"": 0.5612482456140352, ""arousal"": 0.49447330827067676, ""dominance"": 0.5166962406015037, ""emotion"": [0.12155388471177944, 0.06140350877192983, 0.15275689223057642, 0.07017543859649122, 0.06491228070175438, 0.054385964912280704, 0.017543859649122806, 0.042606516290726815]}"
147,2022-09-21 04:08:02+00:00,"{""valence"": 0.6044414160401004, ""arousal"": 0.4578734335839599, ""dominance"": 0.5280839598997493, ""emotion"": [0.06015037593984962, 0.046052631578947366, 0.07236842105263158, 0.14473684210526316, 0.09868421052631579, 0.030701754385964907, 0.08114035087719297, 0.040413533834586464]}"
148,2022-09-22 04:36:31+00:00,"{""valence"": 0.6863456140350878, ""arousal"": 0.49776535087719304, ""dominance"": 0.6179188596491229, ""emotion"": [0.02631578947368421, 0.0, 0.14210526315789473, 0.15175438596491228, 0.08947368421052632, 0.03289473684210526, 0.1105263157894737, 0.02631578947368421]}"
149,2022-09-25 01:19:52+00:00,"{""valence"": 0.4982977777777778, ""arousal"": 0.6002377777777779, ""dominance"": 0.5693433333333334, ""emotion"": [0.11555555555555556, 0.13555555555555554, 0.060000000000000005, 0.035555555555555556, 0.08, 0.06333333333333332, 0.013333333333333334, 0.035555555555555556]}"
150,2022-09-26 21:05:38+00:00,"{""valence"": 0.6386811965811966, ""arousal"": 0.4663361111111112, ""dominance"": 0.5856076923076924, ""emotion"": [0.04294871794871795, 0.08397435897435897, 0.1282051282051282, 0.16346153846153846, 0.12307692307692308, 0.01730769230769231, 0.13782051282051283, 0.025]}"
151,2022-09-28 21:43:13+00:00,"{""valence"": 0.6026602240896358, ""arousal"": 0.4828221288515406, ""dominance"": 0.5702759103641457, ""emotion"": [0.06582633053221287, 0.1526610644257703, 0.10350140056022408, 0.10854341736694675, 0.047619047619047616, 0.11484593837535013, 0.06582633053221287, 0.08543417366946779]}"
152,2022-09-30 02:52:06+00:00,"{""valence"": 0.5754085714285714, ""arousal"": 0.5198496825396826, ""dominance"": 0.551384126984127, ""emotion"": [0.15, 0.14285714285714285, 0.15444444444444444, 0.13555555555555554, 0.08, 0.035555555555555556, 0.035555555555555556, 0.06888888888888887]}"
153,2022-10-02 16:43:06+00:00,"{""valence"": 0.5718220476190475, ""arousal"": 0.5124879523809526, ""dominance"": 0.545467238095238, ""emotion"": [0.1137142857142857, 0.05571428571428571, 0.15, 0.048, 0.075, 0.04, 0.04, 0.068]}"
154,2022-10-04 17:06:51+00:00,"{""valence"": 0.5871746031746032, ""arousal"": 0.44549591836734703, ""dominance"": 0.5121927437641722, ""emotion"": [0.05555555555555556, 0.022222222222222223, 0.044444444444444446, 0.1219954648526077, 0.054761904761904755, 0.073015873015873, 0.05600907029478458, 0.023809523809523808]}"
155,2022-10-07 02:01:17+00:00,"{""valence"": 0.6084257539682539, ""arousal"": 0.479773664021164, ""dominance"": 0.5262842857142859, ""emotion"": [0.06666666666666667, 0.028703703703703707, 0.03194444444444444, 0.049206349206349205, 0.0125, 0.03287037037037037, 0.04365079365079365, 0.02222222222222222]}"
156,2022-10-09 21:28:06+00:00,"{""valence"": 0.629653634085213, ""arousal"": 0.4765785714285714, ""dominance"": 0.5268221804511279, ""emotion"": [0.07593984962406015, 0.08596491228070174, 0.06892230576441102, 0.10307017543859649, 0.08947368421052632, 0.07543859649122807, 0.06973684210526315, 0.06842105263157895]}"
157,2022-10-12 21:24:31+00:00,"{""valence"": 0.5676235797827904, ""arousal"": 0.5043003132832081, ""dominance"": 0.5144497076023392, ""emotion"": [0.06716791979949874, 0.10810359231411862, 0.10175438596491228, 0.060735171261487045, 0.06065162907268171, 0.05146198830409356, 0.04035087719298245, 0.008771929824561403]}"
158,2022-10-15 00:13:42+00:00,"{""valence"": 0.6034140782828283, ""arousal"": 0.4795673611111111, ""dominance"": 0.5638566287878789, ""emotion"": [0.09166666666666666, 0.05347222222222222, 0.07462121212121213, 0.061111111111111116, 0.029166666666666664, 0.06073232323232324, 0.08295454545454546, 0.03958333333333333]}"
159,2022-10-18 23:21:22+00:00,"{""valence"": 0.61518875, ""arousal"": 0.5374605357142856, ""dominance"": 0.5342648214285715, ""emotion"": [0.041666666666666664, 0.08083333333333333, 0.06625, 0.03380952380952381, 0.0, 0.029166666666666664, 0.008333333333333333, 0.016666666666666666]}"
160,2022-10-22 00:35:14+00:00,"{""valence"": 0.6055103762492652, ""arousal"": 0.4987852439741328, ""dominance"": 0.548228659611993, ""emotion"": [0.0856848912404468, 0.04056437389770723, 0.06613756613756613, 0.024691358024691357, 0.047325102880658436, 0.023868312757201644, 0.048500881834215165, 0.053497942386831275]}"
161,2022-10-24 18:09:22+00:00,"{""valence"": 0.5979826023391812, ""arousal"": 0.4708229532163743, ""dominance"": 0.5330875730994153, ""emotion"": [0.053654970760233914, 0.04663742690058479, 0.07894736842105263, 0.08611111111111111, 0.02631578947368421, 0.006578947368421052, 0.05263157894736842, 0.030701754385964907]}"
162,2022-10-26 23:48:33+00:00,"{""valence"": 0.4943448717948718, ""arousal"": 0.569048717948718, ""dominance"": 0.5192858974358974, ""emotion"": [0.2871794871794872, 0.21025641025641026, 0.041025641025641026, 0.13076923076923075, 0.038461538461538464, 0.1717948717948718, 0.0, 0.23333333333333336]}"
163,2022-10-28 18:52:23+00:00,"{""valence"": 0.5418186274509804, ""arousal"": 0.49922128851540615, ""dominance"": 0.5523865546218487, ""emotion"": [0.08333333333333333, 0.08823529411764706, 0.028011204481792715, 0.028011204481792715, 0.04271708683473389, 0.0392156862745098, 0.018207282913165267, 0.029411764705882353]}"
164,2022-10-30 17:48:03+00:00,"{""valence"": 0.6020676343264578, ""arousal"": 0.49855169340463457, ""dominance"": 0.5844147695441814, ""emotion"": [0.04300356506238859, 0.07932263814616757, 0.06813725490196078, 0.12745098039215685, 0.01270053475935829, 0.042112299465240643, 0.06078431372549019, 0.015151515151515152]}"
