Segment_ID,DateTime,Segment_VAD_Emotion
89,2022-09-09 23:52:33+00:00,"{""valence"": 0.5847142857142857, ""arousal"": 0.42834126984126986, ""dominance"": 0.5062194444444443, ""emotion"": [0.025, 0.02222222222222222, 0.15714285714285714, 0.13333333333333333, 0.04722222222222222, 0.020833333333333332, 0.05833333333333333, 0.016666666666666666]}"
90,2022-09-12 22:19:11+00:00,"{""valence"": 0.6169840277777779, ""arousal"": 0.4515462962962964, ""dominance"": 0.4926337962962963, ""emotion"": [0.020833333333333332, 0.041666666666666664, 0.09305555555555556, 0.16666666666666666, 0.020833333333333332, 0.0462962962962963, 0.0625, 0.020833333333333332]}"
91,2022-09-16 21:23:35+00:00,"{""valence"": 0.5890544642857144, ""arousal"": 0.46731994047619047, ""dominance"": 0.5628143601190476, ""emotion"": [0.025, 0.040625, 0.09374999999999999, 0.09226190476190475, 0.08541666666666665, 0.059375, 0.09374999999999999, 0.03333333333333333]}"
92,2022-09-19 18:30:43+00:00,"{""valence"": 0.5808483193277312, ""arousal"": 0.44877745098039207, ""dominance"": 0.521502801120448, ""emotion"": [0.0, 0.0196078431372549, 0.07549019607843137, 0.18137254901960784, 0.034313725490196074, 0.0, 0.0784313725490196, 0.11764705882352941]}"
93,2022-09-21 02:57:41+00:00,"{""valence"": 0.6178603174603174, ""arousal"": 0.4403888888888888, ""dominance"": 0.5624647619047619, ""emotion"": [0.013333333333333332, 0.02, 0.07111111111111111, 0.10666666666666666, 0.04, 0.04, 0.05999999999999999, 0.0]}"
94,2022-09-22 16:29:10+00:00,"{""valence"": 0.6252303703703703, ""arousal"": 0.4651293783068783, ""dominance"": 0.5631013888888889, ""emotion"": [0.006666666666666667, 0.01638888888888889, 0.07365079365079365, 0.06142857142857142, 0.041666666666666664, 0.006666666666666667, 0.04781746031746032, 0.006666666666666667]}"
95,2022-09-29 07:02:13+00:00,"{""valence"": 0.6301017636684302, ""arousal"": 0.4286696208112875, ""dominance"": 0.5381274691358024, ""emotion"": [0.004115226337448559, 0.00940623162845385, 0.05996472663139329, 0.035332157554379774, 0.012345679012345678, 0.0411522633744856, 0.02998236331569665, 0.0]}"
96,2022-10-02 15:03:23+00:00,"{""valence"": 0.6009411281179139, ""arousal"": 0.48923750000000005, ""dominance"": 0.5904768140589569, ""emotion"": [0.04977324263038548, 0.025283446712018137, 0.05317460317460317, 0.12400793650793651, 0.02933673469387755, 0.03571428571428571, 0.07936507936507937, 0.01020408163265306]}"
97,2022-10-02 23:27:29+00:00,"{""valence"": 0.5720077142857142, ""arousal"": 0.5027474285714285, ""dominance"": 0.5662371904761906, ""emotion"": [0.07476190476190477, 0.09857142857142856, 0.025428571428571425, 0.0757142857142857, 0.05571428571428571, 0.028095238095238093, 0.01, 0.02571428571428571]}"
98,2022-10-03 23:16:58+00:00,"{""valence"": 0.6049748366013071, ""arousal"": 0.4969872549019608, ""dominance"": 0.5882013538748834, ""emotion"": [0.023529411764705882, 0.07605042016806723, 0.09369747899159664, 0.05317460317460318, 0.0, 0.03300653594771242, 0.034873949579831934, 0.0]}"
99,2022-10-06 01:52:48+00:00,"{""valence"": 0.6067177901463616, ""arousal"": 0.5384486703772418, ""dominance"": 0.5623469387755102, ""emotion"": [0.03571428571428571, 0.11904761904761904, 0.058750773036487326, 0.1655328798185941, 0.04040404040404041, 0.047619047619047616, 0.05988455988455989, 0.023809523809523808]}"
100,2022-10-06 23:52:27+00:00,"{""valence"": 0.5734957142857143, ""arousal"": 0.4386534391534392, ""dominance"": 0.5515567724867726, ""emotion"": [0.08888888888888888, 0.1462962962962963, 0.03333333333333333, 0.1074074074074074, 0.08952380952380952, 0.05555555555555555, 0.10952380952380952, 0.08888888888888888]}"
101,2022-10-07 21:51:38+00:00,"{""valence"": 0.6208000661375661, ""arousal"": 0.4465602513227513, ""dominance"": 0.5684544312169312, ""emotion"": [0.013888888888888888, 0.06071428571428571, 0.07738095238095238, 0.08796296296296297, 0.013888888888888888, 0.0, 0.11574074074074073, 0.0]}"
102,2022-10-09 13:49:55+00:00,"{""valence"": 0.6359190476190476, ""arousal"": 0.43990859213250527, ""dominance"": 0.5454046583850931, ""emotion"": [0.010869565217391304, 0.03157349896480331, 0.14534161490683228, 0.11418219461697722, 0.008695652173913044, 0.02898550724637681, 0.0453416149068323, 0.008695652173913044]}"
103,2022-10-11 23:16:41+00:00,"{""valence"": 0.5965607142857143, ""arousal"": 0.47061365546218475, ""dominance"": 0.5261780112044816, ""emotion"": [0.007352941176470588, 0.022058823529411766, 0.11281512605042016, 0.018207282913165267, 0.008403361344537815, 0.014705882352941176, 0.036414565826330535, 0.09369747899159664]}"
104,2022-10-13 00:10:36+00:00,"{""valence"": 0.60490873015873, ""arousal"": 0.5060067287784679, ""dominance"": 0.5660826432022084, ""emotion"": [0.09420289855072463, 0.08695652173913042, 0.031573498964803305, 0.10869565217391304, 0.014492753623188404, 0.03623188405797101, 0.020703933747412008, 0.0]}"
105,2022-10-14 21:39:09+00:00,"{""valence"": 0.5909073308270678, ""arousal"": 0.453566917293233, ""dominance"": 0.5600431704260652, ""emotion"": [0.0, 0.03214285714285715, 0.03383458646616541, 0.15263157894736845, 0.0, 0.01804511278195489, 0.03859649122807018, 0.031578947368421054]}"
106,2022-10-15 18:06:20+00:00,"{""valence"": 0.5409476190476191, ""arousal"": 0.46763253968253976, ""dominance"": 0.5086142857142858, ""emotion"": [0.06666666666666667, 0.07063492063492063, 0.13174603174603175, 0.15555555555555553, 0.1, 0.05555555555555555, 0.07777777777777778, 0.01111111111111111]}"
107,2022-10-16 04:51:35+00:00,"{""valence"": 0.5848119444444445, ""arousal"": 0.43965861111111104, ""dominance"": 0.4901375, ""emotion"": [0.045, 0.03916666666666666, 0.06527777777777777, 0.0375, 0.025, 0.03916666666666666, 0.04722222222222222, 0.026666666666666665]}"
108,2022-10-17 13:41:33+00:00,"{""valence"": 0.6014854166666668, ""arousal"": 0.48112187500000003, ""dominance"": 0.5623, ""emotion"": [0.03333333333333333, 0.046875, 0.15833333333333333, 0.08333333333333333, 0.07291666666666666, 0.0, 0.08333333333333333, 0.03645833333333333]}"
109,2022-10-19 01:42:18+00:00,"{""valence"": 0.6354312526812526, ""arousal"": 0.4699854568854568, ""dominance"": 0.5716842664092667, ""emotion"": [0.03111325611325611, 0.03159588159588159, 0.04372586872586872, 0.046396396396396394, 0.023005148005148003, 0.0194015444015444, 0.03201415701415702, 0.009942084942084943]}"
110,2022-10-21 17:01:53+00:00,"{""valence"": 0.6869570578231292, ""arousal"": 0.4860293367346939, ""dominance"": 0.5856228741496599, ""emotion"": [0.047619047619047616, 0.041666666666666664, 0.15178571428571427, 0.14540816326530612, 0.09821428571428571, 0.03571428571428571, 0.13392857142857142, 0.011904761904761904]}"
111,2022-10-22 20:24:41+00:00,"{""valence"": 0.6643314935064935, ""arousal"": 0.4326324675324676, ""dominance"": 0.5287495670995671, ""emotion"": [0.022727272727272728, 0.022727272727272728, 0.13376623376623376, 0.09783549783549783, 0.06969696969696969, 0.031818181818181815, 0.09177489177489177, 0.01515151515151515]}"
112,2022-10-24 20:49:20+00:00,"{""valence"": 0.6541795977011494, ""arousal"": 0.4571692528735632, ""dominance"": 0.5660574712643678, ""emotion"": [0.014942528735632184, 0.011494252873563218, 0.07758620689655173, 0.11695402298850574, 0.008620689655172414, 0.017241379310344827, 0.03045977011494253, 0.0]}"
113,2022-10-28 18:18:55+00:00,"{""valence"": 0.6581206349206348, ""arousal"": 0.41888767752715117, ""dominance"": 0.5586111946532999, ""emotion"": [0.013157894736842105, 0.02631578947368421, 0.08061821219715957, 0.13193400167084376, 0.029448621553884714, 0.019736842105263157, 0.03091060985797828, 0.021929824561403508]}"
114,2022-10-30 11:48:04+00:00,"{""valence"": 0.6015388888888888, ""arousal"": 0.48639005847953204, ""dominance"": 0.558841812865497, ""emotion"": [0.06725146198830409, 0.07456140350877193, 0.11842105263157894, 0.1286549707602339, 0.04239766081871345, 0.013157894736842105, 0.0891812865497076, 0.06315789473684211]}"
115,2022-10-31 22:06:15+00:00,"{""valence"": 0.6070764828738513, ""arousal"": 0.49741474519632406, ""dominance"": 0.5592783625730994, ""emotion"": [0.03508771929824561, 0.017543859649122806, 0.10701754385964912, 0.17493734335839603, 0.014035087719298246, 0.0794486215538847, 0.09298245614035087, 0.03508771929824561]}"
116,2022-11-01 19:31:15+00:00,"{""valence"": 0.759, ""arousal"": 0.5928125, ""dominance"": 0.6715625, ""emotion"": [0.0, 0.0625, 0.0625, 0.0, 0.0, 0.0625, 0.0, 0.0]}"
